#		商城刷新配置表																																																																																																																																																																																																																																																																	
#	Id		ShopType	ShopIndex	ItemId0	ItemCount0	ItemWeight0	ItemCurrencyType0	ItemCurrencyAmount0	ItemId1	ItemCount1	ItemWeight1	ItemCurrencyType1	ItemCurrencyAmount1	ItemId2	ItemCount2	ItemWeight2	ItemCurrencyType2	ItemCurrencyAmount2	ItemId3	ItemCount3	ItemWeight3	ItemCurrencyType3	ItemCurrencyAmount3	ItemId4	ItemCount4	ItemWeight4	ItemCurrencyType4	ItemCurrencyAmount4	ItemId5	ItemCount5	ItemWeight5	ItemCurrencyType5	ItemCurrencyAmount5	ItemId6	ItemCount6	ItemWeight6	ItemCurrencyType6	ItemCurrencyAmount6	ItemId7	ItemCount7	ItemWeight7	ItemCurrencyType7	ItemCurrencyAmount7	ItemId8	ItemCount8	ItemWeight8	ItemCurrencyType8	ItemCurrencyAmount8	ItemId9	ItemCount9	ItemWeight9	ItemCurrencyType9	ItemCurrencyAmount9	ItemId10	ItemCount10	ItemWeight10	ItemCurrencyType10	ItemCurrencyAmount10	ItemId11	ItemCount11	ItemWeight11	ItemCurrencyType11	ItemCurrencyAmount11	ItemId12	ItemCount12	ItemWeight12	ItemCurrencyType12	ItemCurrencyAmount12	ItemId13	ItemCount13	ItemWeight13	ItemCurrencyType13	ItemCurrencyAmount13	ItemId14	ItemCount14	ItemWeight14	ItemCurrencyType14	ItemCurrencyAmount14	ItemId15	ItemCount15	ItemWeight15	ItemCurrencyType15	ItemCurrencyAmount15	ItemId16	ItemCount16	ItemWeight16	ItemCurrencyType16	ItemCurrencyAmount16	ItemId17	ItemCount17	ItemWeight17	ItemCurrencyType17	ItemCurrencyAmount17	ItemId18	ItemCount18	ItemWeight18	ItemCurrencyType18	ItemCurrencyAmount18	ItemId19	ItemCount19	ItemWeight19	ItemCurrencyType19	ItemCurrencyAmount19	ItemId20	ItemCount20	ItemWeight20	ItemCurrencyType20	ItemCurrencyAmount20	ItemId21	ItemCount21	ItemWeight21	ItemCurrencyType21	ItemCurrencyAmount21	ItemId22	ItemCount22	ItemWeight22	ItemCurrencyType22	ItemCurrencyAmount22	ItemId23	ItemCount23	ItemWeight23	ItemCurrencyType23	ItemCurrencyAmount23	ItemId24	ItemCount24	ItemWeight24	ItemCurrencyType24	ItemCurrencyAmount24	ItemId25	ItemCount25	ItemWeight25	ItemCurrencyType25	ItemCurrencyAmount25	ItemId26	ItemCount26	ItemWeight26	ItemCurrencyType26	ItemCurrencyAmount26	ItemId27	ItemCount27	ItemWeight27	ItemCurrencyType27	ItemCurrencyAmount27	ItemId28	ItemCount28	ItemWeight28	ItemCurrencyType28	ItemCurrencyAmount28	ItemId29	ItemCount29	ItemWeight29	ItemCurrencyType29	ItemCurrencyAmount29	ItemId30	ItemCount30	ItemWeight30	ItemCurrencyType30	ItemCurrencyAmount30	ItemId31	ItemCount31	ItemWeight31	ItemCurrencyType31	ItemCurrencyAmount31	ItemId32	ItemCount32	ItemWeight32	ItemCurrencyType32	ItemCurrencyAmount32	ItemId33	ItemCount33	ItemWeight33	ItemCurrencyType33	ItemCurrencyAmount33	ItemId34	ItemCount34	ItemWeight34	ItemCurrencyType34	ItemCurrencyAmount34	ItemId35	ItemCount35	ItemWeight35	ItemCurrencyType35	ItemCurrencyAmount35	ItemId36	ItemCount36	ItemWeight36	ItemCurrencyType36	ItemCurrencyAmount36	ItemId37	ItemCount37	ItemWeight37	ItemCurrencyType37	ItemCurrencyAmount37	ItemId38	ItemCount38	ItemWeight38	ItemCurrencyType38	ItemCurrencyAmount38	ItemId39	ItemCount39	ItemWeight39	ItemCurrencyType39	ItemCurrencyAmount39	ItemId40	ItemCount40	ItemWeight40	ItemCurrencyType40	ItemCurrencyAmount40	ItemId41	ItemCount41	ItemWeight41	ItemCurrencyType41	ItemCurrencyAmount41	ItemId42	ItemCount42	ItemWeight42	ItemCurrencyType42	ItemCurrencyAmount42	ItemId43	ItemCount43	ItemWeight43	ItemCurrencyType43	ItemCurrencyAmount43	ItemId44	ItemCount44	ItemWeight44	ItemCurrencyType44	ItemCurrencyAmount44	ItemId45	ItemCount45	ItemWeight45	ItemCurrencyType45	ItemCurrencyAmount45	ItemId46	ItemCount46	ItemWeight46	ItemCurrencyType46	ItemCurrencyAmount46	ItemId47	ItemCount47	ItemWeight47	ItemCurrencyType47	ItemCurrencyAmount47	ItemId48	ItemCount48	ItemWeight48	ItemCurrencyType48	ItemCurrencyAmount48	ItemId49	ItemCount49	ItemWeight49	ItemCurrencyType49	ItemCurrencyAmount49	ItemId50	ItemCount50	ItemWeight50	ItemCurrencyType50	ItemCurrencyAmount50
#	int		int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int
#	编号	策划备注	商城类型	商城位置	物品编号01	物品个数01	物品权重01	物品货币01	物品定价01	物品编号02	物品个数02	物品权重02	物品货币02	物品定价02	物品编号03	物品个数03	物品权重03	物品货币03	物品定价03	物品编号04	物品个数04	物品权重04	物品货币04	物品定价04	物品编号05	物品个数05	物品权重05	物品货币05	物品定价05	物品编号06	物品个数06	物品权重06	物品货币06	物品定价06	物品编号07	物品个数07	物品权重07	物品货币07	物品定价07	物品编号08	物品个数08	物品权重08	物品货币08	物品定价08	物品编号09	物品个数09	物品权重09	物品货币09	物品定价09	物品编号10	物品个数10	物品权重10	物品货币10	物品定价10	物品编号11	物品个数11	物品权重11	物品货币11	物品定价11	物品编号12	物品个数12	物品权重12	物品货币12	物品定价12	物品编号13	物品个数13	物品权重13	物品货币13	物品定价13	物品编号14	物品个数14	物品权重14	物品货币14	物品定价14	物品编号15	物品个数15	物品权重15	物品货币15	物品定价15	物品编号16	物品个数16	物品权重16	物品货币16	物品定价16	物品编号17	物品个数17	物品权重17	物品货币17	物品定价17	物品编号18	物品个数18	物品权重18	物品货币18	物品定价18	物品编号19	物品个数19	物品权重19	物品货币19	物品定价19	物品编号20	物品个数20	物品权重20	物品货币20	物品定价20	物品编号21	物品个数21	物品权重21	物品货币21	物品定价21	物品编号22	物品个数22	物品权重22	物品货币22	物品定价22	物品编号23	物品个数23	物品权重23	物品货币23	物品定价23	物品编号24	物品个数24	物品权重24	物品货币24	物品定价24	物品编号25	物品个数25	物品权重25	物品货币25	物品定价25	物品编号26	物品个数26	物品权重26	物品货币26	物品定价26	物品编号27	物品个数27	物品权重27	物品货币27	物品定价27	物品编号28	物品个数28	物品权重28	物品货币28	物品定价28	物品编号29	物品个数29	物品权重29	物品货币29	物品定价29	物品编号30	物品个数30	物品权重30	物品货币30	物品定价30	物品编号31	物品个数31	物品权重31	物品货币31	物品定价31	物品编号32	物品个数32	物品权重32	物品货币32	物品定价32	物品编号33	物品个数33	物品权重33	物品货币33	物品定价33	物品编号34	物品个数34	物品权重34	物品货币34	物品定价34	物品编号35	物品个数35	物品权重35	物品货币35	物品定价35	物品编号36	物品个数36	物品权重36	物品货币36	物品定价36	物品编号37	物品个数37	物品权重37	物品货币37	物品定价37	物品编号38	物品个数38	物品权重38	物品货币38	物品定价38	物品编号39	物品个数39	物品权重39	物品货币39	物品定价39	物品编号40	物品个数40	物品权重40	物品货币40	物品定价40	物品编号41	物品个数41	物品权重41	物品货币41	物品定价41	物品编号42	物品个数42	物品权重42	物品货币42	物品定价42	物品编号43	物品个数43	物品权重43	物品货币43	物品定价43	物品编号44	物品个数44	物品权重44	物品货币44	物品定价44	物品编号45	物品个数45	物品权重45	物品货币45	物品定价45	物品编号46	物品个数46	物品权重46	物品货币46	物品定价46	物品编号47	物品个数47	物品权重47	物品货币47	物品定价47	物品编号48	物品个数48	物品权重48	物品货币48	物品定价48	物品编号49	物品个数49	物品权重49	物品货币49	物品定价49	物品编号50	物品个数50	物品权重50	物品货币50	物品定价50	物品编号51	物品个数51	物品权重51	物品货币51	物品定价51
	1		1	0	191001	1	8000	2	10	191002	1	8000	2	10	191003	1	8000	2	10	191004	1	5000	2	20	191005	1	5000	2	20	191006	1	5000	2	20	191007	1	2000	2	50	191008	1	2000	2	50	191009	1	2000	2	50	203201	5	5000	2	150	203202	1	5000	2	50	203203	1	5000	2	50	203201	1	5000	2	30	203202	3	5000	2	150	203203	3	5000	2	150	203202	1	5000	3	125000	203203	1	5000	3	125000	203201	1	15000	3	75000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	2		1	1	191001	1	8000	2	10	191002	1	8000	2	10	191003	1	8000	2	10	191004	1	5000	2	20	191005	1	5000	2	20	191006	1	5000	2	20	191007	1	2000	2	50	191008	1	2000	2	50	191009	1	2000	2	50	203201	5	5000	2	150	203202	1	5000	2	50	203203	1	5000	2	50	203201	1	5000	2	30	203202	3	5000	2	150	203203	3	5000	2	150	203202	1	5000	3	125000	203203	1	5000	3	125000	203201	1	15000	3	75000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	3		1	2	191001	1	8000	2	10	191002	1	8000	2	10	191003	1	8000	2	10	191004	1	5000	2	20	191005	1	5000	2	20	191006	1	5000	2	20	191007	1	2000	2	50	191008	1	2000	2	50	191009	1	2000	2	50	203201	5	5000	2	150	203202	1	5000	2	50	203203	1	5000	2	50	203201	1	5000	2	30	203202	3	5000	2	150	203203	3	5000	2	150	203202	1	5000	3	125000	203203	1	5000	3	125000	203201	1	15000	3	75000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	4		1	3	191001	1	8000	2	10	191002	1	8000	2	10	191003	1	8000	2	10	191004	1	5000	2	20	191005	1	5000	2	20	191006	1	5000	2	20	191007	1	2000	2	50	191008	1	2000	2	50	191009	1	2000	2	50	203201	5	5000	2	150	203202	1	5000	2	50	203203	1	5000	2	50	203201	1	5000	2	30	203202	3	5000	2	150	203203	3	5000	2	150	203202	1	5000	3	125000	203203	1	5000	3	125000	203201	1	15000	3	75000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	5		1	4	201433	1	3000	2	50	201401	1	3000	2	50	201405	1	3000	2	200	201433	3	5000	2	150	201413	3	5000	2	600	201402	1	3000	2	50	201408	1	3000	2	50	201417	1	3000	2	200	201402	3	5000	2	150	201410	3	5000	2	600	201404	1	3000	2	50	201413	1	3000	2	200	201433	1	4000	3	100000	201404	3	5000	2	150	201409	3	5000	2	600	201404	1	4000	3	100000	201409	1	3000	2	200	201408	1	4000	3	100000	201408	3	5000	2	150	201417	3	5000	2	600	201402	1	4000	3	100000	201410	1	3000	2	200	201401	1	4000	3	100000	201401	3	5000	2	150	201405	3	5000	2	600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	6		1	5	201433	1	3000	2	50	201401	1	3000	2	50	201405	1	3000	2	200	201433	3	5000	2	150	201413	3	5000	2	600	201402	1	3000	2	50	201408	1	3000	2	50	201417	1	3000	2	200	201402	3	5000	2	150	201410	3	5000	2	600	201404	1	3000	2	50	201413	1	3000	2	200	201433	1	4000	3	100000	201404	3	5000	2	150	201409	3	5000	2	600	201404	1	4000	3	100000	201409	1	3000	2	200	201408	1	4000	3	100000	201408	3	5000	2	150	201417	3	5000	2	600	201402	1	4000	3	100000	201410	1	3000	2	200	201401	1	4000	3	100000	201401	3	5000	2	150	201405	3	5000	2	600	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	7		2	0	203202	1	5000	2	50	203203	1	5000	2	50	201419	1	5000	2	300	201421	1	5000	2	300	100003	1	5000	2	300	201421	10	5000	2	3000	101003	1	5000	2	300	102003	1	5000	2	300	103003	1	5000	2	300	104003	1	5000	2	300	106103	1	5000	2	300	203202	1	5000	3	100000	203203	1	5000	3	100000	201419	1	5000	3	600000	106203	1	5000	2	300	201421	1	5000	3	600000	203202	10	10000	2	500	203203	10	5000	2	500	201419	10	5000	2	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	8		2	1	203202	1	5000	2	50	203203	1	5000	2	50	201419	1	5000	2	300	201421	1	5000	2	300	100003	1	5000	2	300	201421	10	5000	2	3000	101003	1	5000	2	300	102003	1	5000	2	300	103003	1	5000	2	300	104003	1	5000	2	300	106103	1	5000	2	300	203202	1	5000	3	100000	203203	1	5000	3	100000	201419	1	5000	3	600000	106203	1	5000	2	300	201421	1	5000	3	600000	203202	10	10000	2	500	203203	10	5000	2	500	201419	10	5000	2	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	9		2	2	203202	1	5000	2	50	203203	1	5000	2	50	201419	1	5000	2	300	201421	1	5000	2	300	100003	1	5000	2	300	201421	10	5000	2	3000	101003	1	5000	2	300	102003	1	5000	2	300	103003	1	5000	2	300	104003	1	5000	2	300	106103	1	5000	2	300	203202	1	5000	3	100000	203203	1	5000	3	100000	201419	1	5000	3	600000	106203	1	5000	2	300	201421	1	5000	3	600000	203202	10	10000	2	500	203203	10	5000	2	500	201419	10	5000	2	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
	10		2	3	203202	1	5000	2	50	203203	1	5000	2	50	201419	1	5000	2	300	201421	1	5000	2	300	100003	1	5000	2	300	201421	10	5000	2	3000	101003	1	5000	2	300	102003	1	5000	2	300	103003	1	5000	2	300	104003	1	5000	2	300	106103	1	5000	2	300	203202	1	5000	3	100000	203203	1	5000	3	100000	201419	1	5000	3	600000	106203	1	5000	2	300	201421	1	5000	3	600000	203202	10	10000	2	500	203203	10	5000	2	500	201419	10	5000	2	3000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
